case_id,case_length,n_resources,mean_inter_event_minutes,max_inter_event_minutes,n_weekend_events,first_event_hour,last_event_hour,duration_hours
174869,30,6,1520.6453252873564,32440.26483333333,6,18,9,734.9785738888888
174872,92,11,583.8580534798534,10500.033666666666,0,18,16,885.5180477777778
174875,24,4,554.6121391304349,8048.279883333334,0,18,15,212.60132
174878,28,5,412.1429598765433,7196.092733333334,0,18,12,185.46433194444444
174881,31,6,1468.3897877777779,10929.558116666665,7,19,9,734.1948938888888
174884,47,7,957.3409108695652,10079.726866666666,5,19,9,733.961365
174887,3,1,0.4204416666666667,0.8393666666666667,0,19,19,0.014014722222222224
174890,10,2,2.7909703703703705,10.024016666666666,0,19,19,0.41864555555555555
174893,9,2,116.66522291666666,905.5883833333334,0,19,11,15.555363055555556
174896,52,9,442.6615058823529,8033.54565,0,19,12,376.26228000000003
174899,3,1,0.35405000000000003,0.7064833333333334,0,19,19,0.011801666666666665
174902,12,3,4.148872727272728,23.59675,0,20,20,0.7606266666666667
174905,32,6,1013.4427145161293,10083.451200000001,0,20,15,523.6120691666666
174908,8,2,1.1923499999999998,3.64745,0,20,20,0.1391075
174911,28,5,621.0370376543209,8589.517933333333,0,20,12,279.46666694444446
174914,22,4,669.7860325396825,9478.655716666666,4,20,15,234.42511138888887
174917,34,7,1375.447452020202,10325.382016666666,5,20,9,756.4960986111112
174920,33,7,1152.4425005208334,11186.691233333335,0,20,11,614.6360002777777
174923,39,7,322.9373434210526,5936.9664,0,20,9,204.52698416666667
174926,38,6,770.3689396396397,10256.68555,0,21,16,475.0608461111111
174929,24,4,730.3282855072465,8637.843616666667,0,21,13,279.9591761111111
174932,16,5,93.36419777777778,760.7260166666667,0,21,20,23.341049444444447
174935,45,9,647.415193939394,6827.51275,0,21,16,474.77114222222224
174938,46,10,944.6034244444446,11021.695883333334,0,21,10,708.4525683333333
174941,10,3,82.49887407407408,710.8446666666666,0,22,10,12.374831111111112
174944,88,12,326.78922126436777,9812.078816666668,2,22,15,473.84437083333336
174947,25,4,456.7447770833334,10181.907733333333,0,22,13,182.69791083333334
174950,11,3,70.53904,650.0120666666667,0,22,10,11.756506666666667
174953,22,4,445.9750404761905,5799.854516666667,0,22,10,156.09126416666666
174956,6,2,141.10639333333333,703.2321333333333,0,22,10,11.75886611111111
174959,41,10,1131.82516125,10043.132916666666,9,22,9,754.5501075000001
174962,46,8,399.17207,10299.213766666666,0,23,10,299.3790525
174965,57,10,532.7046505952381,9035.507216666667,21,23,16,497.1910072222222
174968,45,6,412.0572045454546,7056.577883333333,0,0,14,302.1752833333333
174979,34,10,807.3955262626263,10230.34885,4,7,19,444.06753944444444
174982,9,3,4.8309645833333335,22.96695,0,10,10,0.6441286111111111
174985,25,3,427.60388888888883,10212.599383333332,0,10,13,171.04155555555556
174988,3,1,0.36474166666666663,0.7245166666666666,0,10,10,0.012158055555555556
174991,14,3,3428.2448256410257,22931.182833333332,2,10,9,742.786378888889
174994,6,2,36.31156,178.55315000000002,0,10,13,3.0259633333333333
174997,7,2,8.960922222222221,44.211816666666664,0,10,11,0.8960922222222222
175000,12,3,521.7442878787879,4372.4804,0,11,10,95.65311944444444
175003,3,1,0.479275,0.9535833333333333,0,11,11,0.01597583333333333
175006,3,1,0.45261666666666667,0.903,0,11,11,0.015087222222222222
175009,3,1,0.26935000000000003,0.5370833333333334,0,11,11,0.008978333333333335
175012,10,3,16.98176481481481,129.3114,0,11,13,2.547264722222222
175015,52,9,404.8721437908498,8485.566266666667,0,11,19,344.14132222222224
175018,25,5,415.58569166666666,5670.997816666667,0,11,9,166.23427666666666
175021,3,1,0.3511,0.6988666666666667,0,11,11,0.011703333333333333
175024,24,3,1933.9230289855072,35355.72198333334,6,11,9,741.3371611111111
175027,41,5,212.3032208333333,5628.26725,0,11,9,141.53548055555555
175030,3,1,0.3915416666666666,0.7788333333333333,0,12,12,0.013051388888888888
175033,6,2,20.740216666666665,100.08675,0,12,13,1.7283513888888888
175036,3,1,0.34656666666666663,0.6917666666666666,0,12,12,0.011552222222222222
175039,41,8,1111.5948216666668,10283.954616666666,7,12,9,741.0632144444445
175042,6,2,19.127906666666668,93.55308333333333,0,12,13,1.5939922222222223
175045,26,4,699.554474,9845.493683333334,0,12,15,291.4810308333333
175048,31,6,1481.9612038888886,21252.915116666663,6,12,9,740.9806019444444
175051,3,1,0.3388,0.67475,0,12,12,0.011293333333333332
175054,33,8,994.3971651041668,11841.034000000001,2,12,14,530.3451547222222
175057,6,2,1.9400133333333336,8.649833333333333,0,12,12,0.16166777777777777
175060,55,11,879.668572839506,10721.662083333333,2,12,12,791.7017155555556
175063,6,2,9.473356666666666,46.188833333333335,0,12,13,0.789446388888889
175066,6,2,11.64041,56.80583333333333,0,13,14,0.9700341666666666
175069,3,1,0.30361666666666665,0.6054999999999999,0,13,13,0.010120555555555555
175072,3,1,0.0158,0.02895,0,13,13,0.0005266666666666666
175075,12,3,31.25442575757576,287.57453333333336,0,13,19,5.729978055555555
175078,69,7,572.2071693627449,10431.573566666666,0,14,14,648.5014586111112
175081,44,8,739.43648875969,10215.894766666666,0,14,16,529.9294836111111
175084,3,1,0.45129166666666665,0.8998166666666666,0,14,14,0.015043055555555556
175087,6,2,1.5255533333333333,3.89445,0,14,15,0.12712944444444443
175090,3,1,0.29025,0.5785,0,14,14,0.009675
175093,66,14,1325.9349171794872,15666.80945,10,15,11,1436.4294936111112
175096,75,11,598.0922297297296,12493.94305,12,15,9,737.6470833333333
175099,36,5,527.3513971428572,10344.498333333333,0,16,11,307.6216483333333
175102,6,2,1.5536,5.649583333333334,0,16,16,0.12946666666666667
175105,33,5,539.5833541666667,10259.443150000001,0,16,16,287.7777888888889
175108,6,2,34.73740666666667,172.03485,0,16,19,2.8947838888888886
175111,10,3,23.307672222222223,161.0464,0,16,20,3.4961508333333335
175114,24,4,483.83542246376805,5980.555183333333,0,17,10,185.4702452777778
175117,6,2,20.567929999999997,101.53838333333333,0,17,19,1.7139941666666667
175120,26,6,1765.4698093333334,35361.213266666666,6,17,9,735.6124205555556
175123,3,1,0.29206666666666664,0.5826666666666667,0,17,17,0.009735555555555556
175126,6,2,17.668759999999995,87.20896666666665,0,17,19,1.4723966666666666
175129,3,1,0.35080833333333333,0.6984666666666667,0,18,18,0.011693611111111111
175132,6,2,12.955726666666667,62.510533333333335,0,18,19,1.0796438888888888
175135,31,6,531.4825527777778,8207.2199,8,18,20,265.7412763888889
175138,3,1,0.2897,0.5771833333333334,0,18,18,0.009656666666666668
175141,20,4,587.4925815789475,9528.349633333333,0,19,13,186.03931749999998
175144,3,1,0.37638333333333335,0.7387,0,19,19,0.01254611111111111
175147,50,9,436.5077897959183,10906.29085,0,19,15,356.48136166666666
175150,6,2,0.4180466666666667,1.0059333333333333,0,19,19,0.03483722222222222
175153,26,4,463.3085479999999,8063.5778,0,19,20,193.04522833333334
175156,8,3,114.54205000000002,593.9470166666667,0,19,9,13.363239166666666
175159,6,2,8.314596666666665,40.412299999999995,0,19,20,0.6928830555555555
175162,22,4,744.0466563492064,7589.304316666667,0,20,16,260.4163297222222
175165,3,1,0.30513333333333337,0.6085833333333334,0,20,20,0.010171111111111112
175168,6,2,7.8620833333333335,37.916266666666665,0,20,20,0.6551736111111112
175171,36,7,1256.2792595238097,35350.19603333333,6,20,9,732.8295680555555
175174,22,5,118.45862698412698,1030.47705,7,20,14,41.460519444444444
175177,48,6,758.9704230496453,12823.0509,2,21,15,594.5268313888888
175180,38,6,691.699140990991,10228.034766666668,2,21,15,426.54780361111114
175183,32,7,725.9900075268818,10178.83055,10,21,12,375.0948372222222
175186,10,3,87.76651851851851,706.9544833333333,0,21,10,13.164977777777777
175189,12,3,78.5638893939394,703.5969166666667,0,21,11,14.403379722222223
175192,50,10,544.0470357142856,7149.441983333333,4,21,9,444.30507916666664
175195,46,6,860.9535300000001,10167.004533333333,14,21,19,645.7151475
175198,15,3,79.52192619047618,711.79905,0,21,16,18.55511611111111
175201,6,2,132.30406333333332,659.73725,0,22,9,11.02533861111111
175204,34,5,550.3739136363637,9865.533316666666,0,22,13,302.7056525
175219,10,3,551.5342388888889,4302.54505,0,23,9,82.73013583333334
175222,3,1,0.3221583333333333,0.6415333333333333,0,23,23,0.01073861111111111
175225,6,2,111.22439666666666,549.6331666666666,0,0,9,9.268699722222223
175228,6,2,104.71722,510.1723,0,0,9,8.726435
175231,64,14,1379.0030632275134,15911.362166666666,15,1,9,1447.953216388889
175234,56,11,1298.967851212121,13939.00975,0,4,19,1190.7205302777777
175239,30,7,1216.1250557471265,15281.3903,6,7,19,587.7937769444445
175242,3,1,0.26829166666666665,0.5340166666666666,0,7,7,0.008943055555555555
175245,6,2,7.306363333333333,34.19795,0,9,9,0.6088636111111111
175248,39,5,121.38831359649123,3795.2860166666665,0,9,14,76.87926527777778
175251,20,4,625.9162271929825,10225.3208,4,9,15,198.20680527777776
175254,49,10,997.0037319444444,10157.909466666666,4,9,15,797.6029855555556
175257,6,2,13.602599999999995,66.80798333333333,0,9,11,1.13355
175260,22,5,226.34283095238092,4147.262766666667,0,9,17,79.21999083333334
175263,31,6,690.8253772222222,10376.941833333334,0,9,19,345.4126886111111
175266,27,4,401.0023019230769,5744.137983333333,0,10,15,173.76766416666666
175269,3,1,0.29244166666666666,0.5826166666666667,0,10,10,0.009748055555555557
175272,3,1,0.3320916666666667,0.6614333333333333,0,10,10,0.011069722222222222
175275,60,13,879.6114590395479,10239.54525,14,10,11,864.9512680555555
175278,20,4,618.159446491228,10152.8339,4,10,14,195.7504913888889
175281,74,10,338.3042210045663,6641.197916666667,0,10,14,411.60346888888887
175284,6,2,0.5920866666666667,1.99115,0,10,10,0.049340555555555554
175287,41,9,761.2221870833332,11138.719416666667,0,11,14,507.48145805555555
175290,3,1,0.5742416666666667,1.14415,0,11,11,0.019141388888888892
175293,52,10,539.5732820261438,10201.074016666667,10,11,14,458.63728972222225
175296,3,1,0.34881666666666666,0.6955833333333333,0,11,11,0.011627222222222221
175299,11,2,1.980861666666667,6.473283333333333,0,11,12,0.3301436111111111
175302,26,5,867.2651099999999,10196.716483333332,8,11,13,361.3604625
175305,32,9,599.2060817204302,10148.401650000002,2,11,9,309.58980888888885
175308,3,1,0.4429166666666667,0.8808333333333334,0,12,12,0.014763888888888889
175311,66,9,307.88187256410254,9924.911483333333,0,12,9,333.5386952777778
175314,6,2,11.32322,54.697583333333334,0,12,13,0.9436016666666667
175317,3,1,0.2801,0.5571666666666667,0,12,12,0.009336666666666667
175320,3,1,0.299125,0.5954499999999999,0,12,12,0.009970833333333335
175323,46,10,416.55584074074073,5386.528133333334,0,12,13,312.41688055555557
175326,3,1,0.2885916666666667,0.57515,0,12,12,0.009619722222222222
175329,71,9,778.0812411904761,11022.328266666667,0,13,9,907.7614480555555
175332,37,7,1091.233735648148,18592.299966666666,0,13,20,654.7402413888889
175335,45,7,556.9515003787878,10436.501766666666,0,13,14,408.4311002777778
175338,37,7,1232.2038319444446,12824.854166666666,0,13,9,739.3222991666667
175341,16,6,2956.85961,30115.916333333334,3,14,9,739.2149025000001
175344,40,6,1179.5784987179488,15697.398666666668,2,14,12,766.7260241666667
175347,29,4,568.6195738095238,9859.261250000001,0,14,15,265.3558011111111
175350,3,1,0.5208833333333334,1.0381666666666667,0,14,14,0.01736277777777778
175353,82,14,605.0159606995885,10182.888050000001,6,14,14,816.7715469444445
175356,3,1,0.35786666666666667,0.7109333333333333,0,14,14,0.01192888888888889
175359,10,2,8.544592592592593,34.66295,0,14,15,1.2816888888888889
175362,3,1,0.47476666666666667,0.9470333333333334,0,14,14,0.015825555555555555
175365,25,4,1845.8083562499999,30073.318766666667,8,14,9,738.3233425
175368,8,3,10.717307142857143,43.492383333333336,0,15,16,1.2503525
175371,7,2,2.3905416666666666,13.097583333333334,0,15,15,0.23905416666666668
175374,42,7,598.6629650406505,10266.218833333334,7,15,16,409.0863594444445
175377,69,13,549.1707296568627,10324.592883333333,14,15,14,622.3934936111111
175380,22,5,2106.7286325396826,33012.80521666667,4,15,9,737.3550213888889
175383,26,5,859.1649726666667,10294.894566666666,6,15,13,357.9854052777778
175386,31,7,1474.463677222222,10956.464916666668,6,16,9,737.2318386111111
175389,9,2,3.31908125,17.1751,0,16,16,0.4425441666666667
175392,52,9,729.613083006536,8284.8164,4,16,12,620.1711205555556
175395,30,4,357.18611206896554,10316.600550000001,0,16,20,172.63995416666666
175398,6,2,1.63149,5.92865,0,16,16,0.1359575
175401,27,7,1700.9297621794872,36792.557583333335,4,16,9,737.0695636111111
175404,3,1,0.4664833333333333,0.9277666666666666,0,16,16,0.015549444444444446
175407,30,5,836.1620086206897,8691.6959,0,16,12,404.14497083333333
175410,43,7,718.6450325396823,9914.51325,0,17,16,503.0515227777778
175413,16,3,678.5550166666668,10134.03245,0,17,18,169.63875416666667
175416,3,1,0.2789333333333333,0.5478333333333333,0,17,17,0.009297777777777778
175419,30,4,1090.5422804597702,13413.24525,6,17,16,527.0954355555556
175422,6,2,34.16514333333333,169.8853,0,17,20,2.8470952777777776
175425,39,7,680.0774434210527,10348.959383333333,12,17,16,430.71571416666666
175428,42,12,912.9065589430893,10400.861733333333,14,17,17,623.8194819444444
175431,3,1,0.4917333333333333,0.9817833333333332,0,17,17,0.016391111111111113
175434,23,4,648.3440969696969,10368.768166666667,12,17,15,237.72616888888888
175437,51,8,508.211828,10105.456083333333,3,18,9,423.5098566666666
175440,3,1,0.2852166666666667,0.56825,0,18,18,0.009507222222222222
175443,3,1,0.2758916666666667,0.5490166666666667,0,18,18,0.00919638888888889
175446,6,2,24.67975,122.45599999999999,0,18,20,2.0566458333333335
175449,3,1,0.269075,0.5367333333333334,0,18,18,0.008969166666666667
175452,6,2,23.138423333333332,114.05033333333334,0,18,20,1.9282019444444445
175455,29,5,915.8682392857143,10184.30925,0,18,14,427.4051783333333
175458,3,1,0.3365416666666667,0.6692,0,18,18,0.011218055555555556
175461,3,1,0.30342499999999994,0.6053999999999999,0,19,19,0.010114166666666667
175464,3,1,0.27344999999999997,0.54445,0,19,19,0.009115
175467,3,1,0.33549999999999996,0.6679999999999999,0,19,19,0.011183333333333333
175470,3,1,0.30833333333333335,0.6145666666666667,0,19,19,0.010277777777777778
175473,12,3,96.40059393939396,829.1743833333334,5,19,13,17.67344222222222
175476,14,3,3386.5915371794867,20108.76278333333,2,19,9,733.7614997222223
175479,10,2,4891.239831481482,43063.03288333334,2,19,9,733.6859747222222
175482,3,1,0.32313333333333333,0.6370333333333333,0,20,20,0.010771111111111112
175485,26,5,952.3019400000001,10966.12855,2,20,8,396.79247499999997
175488,16,3,58.20472888888888,804.7900166666666,13,21,11,14.551182222222222
175491,35,5,701.2768367647059,8688.94115,12,21,10,397.3902075
175494,28,5,939.5991364197533,10360.808716666668,14,22,12,422.8196113888889
175497,41,7,850.6887087499999,10179.243699999999,14,22,13,567.1258058333334
175500,3,1,0.3273333333333333,0.6531666666666667,0,22,22,0.010911111111111111
175519,12,4,70.53859999999999,711.46005,9,23,12,12.932076666666667
175522,8,2,97.49628095238096,670.8974833333334,5,23,11,11.374566111111111
175525,28,6,1654.5370506172842,18485.019916666668,19,8,9,744.5416727777778
175528,18,2,606.133531372549,10287.786016666667,18,10,13,171.7378338888889
175531,10,2,0.9794092592592593,5.162233333333333,10,10,10,0.14691138888888888
175534,41,10,1113.7508041666667,10379.729716666667,18,10,9,742.5005361111112
175537,7,2,2.0527027777777778,8.711133333333333,7,10,10,0.20527027777777776
175540,3,1,0.35705,0.6881333333333333,3,11,11,0.011901666666666666
175543,53,9,531.517494551282,10339.514666666666,29,11,16,460.6484952777778
175546,28,7,1017.4490117283951,10160.720800000001,18,11,13,457.85205527777777
175549,42,7,386.83052804878054,8467.244166666667,20,11,12,264.3341941666667
175552,32,6,832.8842860215054,9993.592416666668,20,12,10,430.32354777777783
175555,21,5,2221.5223774999995,20112.672683333334,9,12,9,740.5074591666666
175558,3,1,0.3081083333333333,0.6147666666666667,3,12,12,0.010270277777777777
175561,3,1,0.29324999999999996,0.5842166666666666,3,13,13,0.009774999999999999
175564,10,3,9.808103703703702,52.042249999999996,10,13,14,1.4712155555555557
175567,28,5,840.0970358024691,9909.017683333333,18,14,8,378.0436661111111
175570,6,2,3.15532,12.569533333333334,6,14,14,0.2629433333333333
175573,57,12,971.6911130952382,10358.090066666666,24,14,9,906.9117055555556
175576,7,2,1.5188444444444442,5.29835,7,14,14,0.15188444444444443
175579,3,1,0.023658333333333333,0.03435,3,14,14,0.0007886111111111111
175582,34,7,860.9824717171717,10196.390666666666,14,14,8,473.54035944444445
175585,51,7,568.5621759999999,9934.792833333333,26,14,8,473.8018133333333
175588,10,3,6.557705555555556,56.61985,10,15,16,0.9836558333333334
175591,34,8,908.2979101010101,13085.451583333333,10,15,11,499.5638505555555
175594,13,3,337.86349027777777,3104.04135,6,16,11,67.57269805555555
175597,49,9,476.33205520833343,9870.721016666668,22,16,13,381.06564416666663
175600,27,7,1754.8311871794872,12334.002283333333,6,16,9,760.4268477777778
175603,6,2,481.13928,2404.461166666667,3,16,9,40.09494
175606,30,5,629.443138505747,10148.763833333333,4,16,9,304.2308502777778
175609,3,1,0.29895,0.5957333333333333,3,17,17,0.009965
175612,3,1,0.31285,0.6219666666666667,3,17,17,0.010428333333333335
175615,28,6,1710.1142654320986,28822.199783333333,4,17,19,769.5514194444444
175618,3,1,0.296925,0.5916666666666667,3,17,17,0.0098975
175621,3,1,0.0182,0.0327,3,18,18,0.0006066666666666667
175624,24,4,553.1009239130434,10150.284433333332,4,18,14,212.02202083333333
175627,35,6,412.52610049019603,5885.913166666666,3,19,13,233.76479027777776
175630,35,8,1294.5995823529413,34421.207383333334,5,19,9,733.60643
175633,3,1,0.3201333333333333,0.6362333333333333,3,19,19,0.01067111111111111
175636,3,1,0.3116083333333333,0.6209833333333333,3,20,20,0.010386944444444445
175639,3,1,0.31073333333333336,0.61875,3,21,21,0.010357777777777777
175642,25,6,809.5497895833333,10016.6,9,22,10,323.8199158333333
175645,3,1,0.2598416666666667,0.51805,3,22,22,0.008661388888888889
175648,6,2,398.49426,1990.3972333333334,3,0,9,33.207855
